Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,PrevClose
2026-01-05 10:00:00+08:00,31.950000762939453,31.950000762939453,31.950000762939453,31.950000762939453,0,0.0,0.0,31.75
2026-01-05 11:00:00+08:00,31.950000762939453,31.950000762939453,31.950000762939453,31.950000762939453,1000,0.0,0.0,31.75
2026-01-05 12:00:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,1010,0.0,0.0,31.75
2026-01-05 13:00:00+08:00,31.299999237060547,31.299999237060547,31.299999237060547,31.299999237060547,2000,0.0,0.0,31.75
