Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,PrevClose
2026-01-05 09:00:00+08:00,61.20000076293945,61.29999923706055,60.29999923706055,61.29999923706055,0,0.0,0.0,55.8
2026-01-05 09:01:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,518000,0.0,0.0,55.8
2026-01-05 09:02:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,353000,0.0,0.0,55.8
2026-01-05 09:03:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,153000,0.0,0.0,55.8
2026-01-05 09:04:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,101000,0.0,0.0,55.8
2026-01-05 09:05:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,161000,0.0,0.0,55.8
2026-01-05 09:06:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,89000,0.0,0.0,55.8
2026-01-05 09:07:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,139000,0.0,0.0,55.8
2026-01-05 09:08:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,102000,0.0,0.0,55.8
2026-01-05 09:09:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,54000,0.0,0.0,55.8
2026-01-05 09:10:00+08:00,61.29999923706055,61.29999923706055,59.79999923706055,59.900001525878906,3164263,0.0,0.0,55.8
2026-01-05 09:11:00+08:00,59.79999923706055,60.400001525878906,59.099998474121094,60.400001525878906,1508676,0.0,0.0,55.8
2026-01-05 09:12:00+08:00,60.099998474121094,60.400001525878906,59.5,59.79999923706055,2083030,0.0,0.0,55.8
2026-01-05 09:13:00+08:00,59.70000076293945,60.0,58.599998474121094,59.099998474121094,3607655,0.0,0.0,55.8
2026-01-05 09:14:00+08:00,59.099998474121094,60.400001525878906,59.099998474121094,60.0,1759986,0.0,0.0,55.8
2026-01-05 09:15:00+08:00,60.0,60.099998474121094,59.599998474121094,60.099998474121094,928973,0.0,0.0,55.8
2026-01-05 09:16:00+08:00,60.099998474121094,60.79999923706055,59.70000076293945,60.29999923706055,1404252,0.0,0.0,55.8
2026-01-05 09:17:00+08:00,60.29999923706055,60.400001525878906,60.099998474121094,60.29999923706055,389814,0.0,0.0,55.8
2026-01-05 09:18:00+08:00,60.29999923706055,60.400001525878906,59.79999923706055,59.900001525878906,850545,0.0,0.0,55.8
2026-01-05 09:19:00+08:00,59.900001525878906,60.20000076293945,59.70000076293945,59.900001525878906,563198,0.0,0.0,55.8
2026-01-05 09:20:00+08:00,59.900001525878906,60.0,59.400001525878906,59.5,1094468,0.0,0.0,55.8
2026-01-05 09:21:00+08:00,59.599998474121094,59.70000076293945,59.099998474121094,59.20000076293945,879717,0.0,0.0,55.8
2026-01-05 09:22:00+08:00,59.20000076293945,59.29999923706055,58.79999923706055,58.79999923706055,1030052,0.0,0.0,55.8
2026-01-05 09:23:00+08:00,58.79999923706055,59.79999923706055,58.79999923706055,59.599998474121094,787951,0.0,0.0,55.8
2026-01-05 09:24:00+08:00,59.70000076293945,60.0,59.599998474121094,59.70000076293945,473390,0.0,0.0,55.8
2026-01-05 09:25:00+08:00,59.70000076293945,59.900001525878906,59.599998474121094,59.79999923706055,281998,0.0,0.0,55.8
2026-01-05 09:26:00+08:00,59.79999923706055,60.599998474121094,59.79999923706055,60.5,1164804,0.0,0.0,55.8
2026-01-05 09:27:00+08:00,60.5,60.5,60.20000076293945,60.29999923706055,383671,0.0,0.0,55.8
2026-01-05 09:28:00+08:00,60.20000076293945,60.599998474121094,60.20000076293945,60.5,378931,0.0,0.0,55.8
2026-01-05 09:29:00+08:00,60.400001525878906,60.70000076293945,60.29999923706055,60.599998474121094,391067,0.0,0.0,55.8
2026-01-05 09:30:00+08:00,60.5,60.599998474121094,60.29999923706055,60.29999923706055,219788,0.0,0.0,55.8
2026-01-05 09:31:00+08:00,60.29999923706055,60.79999923706055,60.29999923706055,60.70000076293945,539617,0.0,0.0,55.8
2026-01-05 09:32:00+08:00,60.70000076293945,60.900001525878906,60.599998474121094,60.70000076293945,614514,0.0,0.0,55.8
2026-01-05 09:33:00+08:00,60.70000076293945,61.0,60.599998474121094,61.0,731897,0.0,0.0,55.8
2026-01-05 09:34:00+08:00,61.0,61.20000076293945,60.900001525878906,61.0,607678,0.0,0.0,55.8
2026-01-05 09:35:00+08:00,61.0,61.099998474121094,60.900001525878906,61.099998474121094,159273,0.0,0.0,55.8
2026-01-05 09:36:00+08:00,61.099998474121094,61.29999923706055,61.0,61.29999923706055,3767073,0.0,0.0,55.8
2026-01-05 09:37:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,277987,0.0,0.0,55.8
2026-01-05 09:38:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,150107,0.0,0.0,55.8
2026-01-05 09:39:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,93365,0.0,0.0,55.8
2026-01-05 09:40:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,104182,0.0,0.0,55.8
2026-01-05 09:41:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,105135,0.0,0.0,55.8
2026-01-05 09:42:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,77269,0.0,0.0,55.8
2026-01-05 09:43:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,58700,0.0,0.0,55.8
2026-01-05 09:44:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,64355,0.0,0.0,55.8
2026-01-05 09:45:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,42914,0.0,0.0,55.8
2026-01-05 09:46:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,39179,0.0,0.0,55.8
2026-01-05 09:47:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,36010,0.0,0.0,55.8
2026-01-05 09:48:00+08:00,61.29999923706055,61.29999923706055,61.29999923706055,61.29999923706055,36578,0.0,0.0,55.8
