Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,PrevClose
2026-01-05 09:41:00+08:00,1490.0,1490.0,1485.0,1485.0,58279,0.0,0.0,1445.0
2026-01-05 09:42:00+08:00,1490.0,1490.0,1480.0,1480.0,40753,0.0,0.0,1445.0
2026-01-05 09:43:00+08:00,1480.0,1485.0,1480.0,1485.0,14819,0.0,0.0,1445.0
2026-01-05 09:44:00+08:00,1485.0,1485.0,1485.0,1485.0,53568,0.0,0.0,1445.0
2026-01-05 09:45:00+08:00,1485.0,1485.0,1480.0,1485.0,29843,0.0,0.0,1445.0
2026-01-05 09:46:00+08:00,1485.0,1485.0,1480.0,1480.0,55004,0.0,0.0,1445.0
2026-01-05 09:47:00+08:00,1475.0,1480.0,1475.0,1475.0,7887,0.0,0.0,1445.0
2026-01-05 09:48:00+08:00,1480.0,1490.0,1480.0,1490.0,58113,0.0,0.0,1445.0
2026-01-05 09:49:00+08:00,1490.0,1490.0,1490.0,1490.0,25433,0.0,0.0,1445.0
2026-01-05 09:50:00+08:00,1490.0,1500.0,1490.0,1495.0,83218,0.0,0.0,1445.0
2026-01-05 09:51:00+08:00,1495.0,1495.0,1495.0,1495.0,26972,0.0,0.0,1445.0
2026-01-05 09:52:00+08:00,1495.0,1495.0,1490.0,1490.0,80965,0.0,0.0,1445.0
2026-01-05 09:53:00+08:00,1490.0,1490.0,1490.0,1490.0,8482,0.0,0.0,1445.0
2026-01-05 09:54:00+08:00,1490.0,1495.0,1485.0,1485.0,90567,0.0,0.0,1445.0
2026-01-05 09:55:00+08:00,1485.0,1485.0,1480.0,1480.0,45769,0.0,0.0,1445.0
2026-01-05 09:56:00+08:00,1485.0,1490.0,1485.0,1490.0,46843,0.0,0.0,1445.0
2026-01-05 09:57:00+08:00,1495.0,1495.0,1490.0,1495.0,36052,0.0,0.0,1445.0
2026-01-05 09:58:00+08:00,1490.0,1495.0,1490.0,1490.0,14993,0.0,0.0,1445.0
2026-01-05 09:59:00+08:00,1490.0,1495.0,1490.0,1490.0,14378,0.0,0.0,1445.0
2026-01-05 10:00:00+08:00,1490.0,1495.0,1490.0,1495.0,20335,0.0,0.0,1445.0
2026-01-05 10:01:00+08:00,1495.0,1495.0,1490.0,1490.0,22774,0.0,0.0,1445.0
2026-01-05 10:02:00+08:00,1490.0,1490.0,1485.0,1490.0,21182,0.0,0.0,1445.0
2026-01-05 10:03:00+08:00,1490.0,1490.0,1485.0,1490.0,49516,0.0,0.0,1445.0
2026-01-05 10:04:00+08:00,1490.0,1490.0,1490.0,1490.0,16432,0.0,0.0,1445.0
2026-01-05 10:05:00+08:00,1490.0,1490.0,1485.0,1485.0,35203,0.0,0.0,1445.0
2026-01-05 10:06:00+08:00,1490.0,1490.0,1485.0,1485.0,35484,0.0,0.0,1445.0
2026-01-05 10:07:00+08:00,1490.0,1490.0,1485.0,1485.0,28435,0.0,0.0,1445.0
2026-01-05 10:08:00+08:00,1485.0,1490.0,1485.0,1490.0,15179,0.0,0.0,1445.0
2026-01-05 10:09:00+08:00,1490.0,1490.0,1490.0,1490.0,39497,0.0,0.0,1445.0
2026-01-05 10:10:00+08:00,1490.0,1490.0,1485.0,1485.0,26794,0.0,0.0,1445.0
2026-01-05 10:11:00+08:00,1485.0,1490.0,1485.0,1490.0,10638,0.0,0.0,1445.0
2026-01-05 10:12:00+08:00,1485.0,1490.0,1485.0,1485.0,9425,0.0,0.0,1445.0
2026-01-05 10:13:00+08:00,1490.0,1495.0,1490.0,1495.0,25220,0.0,0.0,1445.0
2026-01-05 10:14:00+08:00,1495.0,1500.0,1495.0,1500.0,98638,0.0,0.0,1445.0
2026-01-05 10:15:00+08:00,1500.0,1500.0,1500.0,1500.0,10552,0.0,0.0,1445.0
2026-01-05 10:16:00+08:00,1500.0,1500.0,1495.0,1495.0,226637,0.0,0.0,1445.0
2026-01-05 10:17:00+08:00,1495.0,1495.0,1495.0,1495.0,35420,0.0,0.0,1445.0
2026-01-05 10:18:00+08:00,1500.0,1500.0,1495.0,1495.0,17622,0.0,0.0,1445.0
2026-01-05 10:19:00+08:00,1500.0,1500.0,1495.0,1500.0,10805,0.0,0.0,1445.0
2026-01-05 10:20:00+08:00,1500.0,1500.0,1500.0,1500.0,2956,0.0,0.0,1445.0
2026-01-05 10:21:00+08:00,1500.0,1500.0,1495.0,1500.0,15455,0.0,0.0,1445.0
2026-01-05 10:22:00+08:00,1495.0,1505.0,1495.0,1500.0,85980,0.0,0.0,1445.0
2026-01-05 10:23:00+08:00,1500.0,1500.0,1495.0,1500.0,19619,0.0,0.0,1445.0
2026-01-05 10:24:00+08:00,1500.0,1500.0,1495.0,1500.0,7192,0.0,0.0,1445.0
2026-01-05 10:25:00+08:00,1495.0,1500.0,1495.0,1500.0,4470,0.0,0.0,1445.0
2026-01-05 10:26:00+08:00,1500.0,1500.0,1500.0,1500.0,9862,0.0,0.0,1445.0
2026-01-05 10:27:00+08:00,1500.0,1500.0,1500.0,1500.0,12855,0.0,0.0,1445.0
2026-01-05 10:28:00+08:00,1500.0,1500.0,1495.0,1500.0,9378,0.0,0.0,1445.0
2026-01-05 10:29:00+08:00,1500.0,1500.0,1495.0,1495.0,38195,0.0,0.0,1445.0
2026-01-05 10:30:00+08:00,1500.0,1500.0,1490.0,1490.0,13146,0.0,0.0,1445.0
2026-01-05 10:31:00+08:00,1490.0,1490.0,1490.0,1490.0,7548,0.0,0.0,1445.0
2026-01-05 10:32:00+08:00,1495.0,1495.0,1490.0,1495.0,7091,0.0,0.0,1445.0
2026-01-05 10:33:00+08:00,1495.0,1495.0,1495.0,1495.0,5207,0.0,0.0,1445.0
2026-01-05 10:34:00+08:00,1490.0,1490.0,1485.0,1490.0,45841,0.0,0.0,1445.0
2026-01-05 10:35:00+08:00,1490.0,1490.0,1485.0,1490.0,19825,0.0,0.0,1445.0
2026-01-05 10:36:00+08:00,1490.0,1490.0,1485.0,1490.0,28689,0.0,0.0,1445.0
2026-01-05 10:37:00+08:00,1485.0,1490.0,1480.0,1485.0,18354,0.0,0.0,1445.0
2026-01-05 10:38:00+08:00,1490.0,1490.0,1485.0,1485.0,15160,0.0,0.0,1445.0
2026-01-05 10:39:00+08:00,1490.0,1490.0,1490.0,1490.0,3136,0.0,0.0,1445.0
2026-01-05 10:40:00+08:00,1485.0,1490.0,1485.0,1485.0,7893,0.0,0.0,1445.0
2026-01-05 10:41:00+08:00,1490.0,1490.0,1490.0,1490.0,3332,0.0,0.0,1445.0
2026-01-05 10:42:00+08:00,1490.0,1490.0,1490.0,1490.0,2606,0.0,0.0,1445.0
2026-01-05 10:43:00+08:00,1490.0,1490.0,1490.0,1490.0,6112,0.0,0.0,1445.0
2026-01-05 10:44:00+08:00,1490.0,1490.0,1490.0,1490.0,3800,0.0,0.0,1445.0
2026-01-05 10:45:00+08:00,1485.0,1490.0,1485.0,1490.0,23638,0.0,0.0,1445.0
2026-01-05 10:46:00+08:00,1490.0,1490.0,1490.0,1490.0,1403,0.0,0.0,1445.0
2026-01-05 10:47:00+08:00,1490.0,1490.0,1490.0,1490.0,7747,0.0,0.0,1445.0
2026-01-05 10:48:00+08:00,1490.0,1490.0,1490.0,1490.0,8172,0.0,0.0,1445.0
2026-01-05 10:49:00+08:00,1490.0,1495.0,1490.0,1490.0,16610,0.0,0.0,1445.0
2026-01-05 10:50:00+08:00,1495.0,1495.0,1490.0,1490.0,6541,0.0,0.0,1445.0
2026-01-05 10:51:00+08:00,1490.0,1495.0,1490.0,1495.0,4129,0.0,0.0,1445.0
2026-01-05 10:52:00+08:00,1495.0,1495.0,1495.0,1495.0,4230,0.0,0.0,1445.0
2026-01-05 10:53:00+08:00,1495.0,1495.0,1495.0,1495.0,2102,0.0,0.0,1445.0
2026-01-05 10:54:00+08:00,1490.0,1495.0,1490.0,1495.0,3590,0.0,0.0,1445.0
2026-01-05 10:55:00+08:00,1495.0,1495.0,1490.0,1490.0,18115,0.0,0.0,1445.0
2026-01-05 10:56:00+08:00,1495.0,1495.0,1490.0,1490.0,22194,0.0,0.0,1445.0
2026-01-05 10:57:00+08:00,1490.0,1490.0,1490.0,1490.0,5121,0.0,0.0,1445.0
2026-01-05 10:58:00+08:00,1490.0,1490.0,1490.0,1490.0,3830,0.0,0.0,1445.0
2026-01-05 10:59:00+08:00,1490.0,1495.0,1490.0,1495.0,40250,0.0,0.0,1445.0
2026-01-05 11:00:00+08:00,1490.0,1495.0,1490.0,1495.0,3491,0.0,0.0,1445.0
2026-01-05 11:01:00+08:00,1490.0,1490.0,1490.0,1490.0,11159,0.0,0.0,1445.0
2026-01-05 11:02:00+08:00,1490.0,1490.0,1490.0,1490.0,5469,0.0,0.0,1445.0
2026-01-05 11:03:00+08:00,1485.0,1490.0,1485.0,1485.0,4194,0.0,0.0,1445.0
2026-01-05 11:04:00+08:00,1485.0,1490.0,1485.0,1490.0,7484,0.0,0.0,1445.0
2026-01-05 11:05:00+08:00,1490.0,1490.0,1490.0,1490.0,7231,0.0,0.0,1445.0
2026-01-05 11:06:00+08:00,1485.0,1490.0,1485.0,1485.0,57570,0.0,0.0,1445.0
2026-01-05 11:07:00+08:00,1480.0,1485.0,1475.0,1480.0,104735,0.0,0.0,1445.0
2026-01-05 11:08:00+08:00,1480.0,1485.0,1480.0,1480.0,9506,0.0,0.0,1445.0
2026-01-05 11:09:00+08:00,1480.0,1485.0,1480.0,1485.0,7430,0.0,0.0,1445.0
2026-01-05 11:10:00+08:00,1480.0,1485.0,1480.0,1485.0,4458,0.0,0.0,1445.0
2026-01-05 11:11:00+08:00,1480.0,1485.0,1480.0,1480.0,27221,0.0,0.0,1445.0
2026-01-05 11:12:00+08:00,1475.0,1480.0,1475.0,1480.0,6648,0.0,0.0,1445.0
2026-01-05 11:13:00+08:00,1480.0,1480.0,1480.0,1480.0,9356,0.0,0.0,1445.0
2026-01-05 11:14:00+08:00,1480.0,1480.0,1475.0,1480.0,11291,0.0,0.0,1445.0
2026-01-05 11:15:00+08:00,1480.0,1480.0,1475.0,1475.0,92319,0.0,0.0,1445.0
2026-01-05 11:16:00+08:00,1470.0,1475.0,1470.0,1470.0,15162,0.0,0.0,1445.0
2026-01-05 11:17:00+08:00,1475.0,1475.0,1470.0,1470.0,15164,0.0,0.0,1445.0
2026-01-05 11:18:00+08:00,1470.0,1475.0,1470.0,1475.0,18946,0.0,0.0,1445.0
2026-01-05 11:19:00+08:00,1470.0,1475.0,1470.0,1475.0,16075,0.0,0.0,1445.0
2026-01-05 11:20:00+08:00,1475.0,1480.0,1470.0,1480.0,19750,0.0,0.0,1445.0
2026-01-05 11:21:00+08:00,1475.0,1480.0,1475.0,1475.0,11140,0.0,0.0,1445.0
2026-01-05 11:22:00+08:00,1475.0,1475.0,1475.0,1475.0,18201,0.0,0.0,1445.0
2026-01-05 11:23:00+08:00,1475.0,1480.0,1470.0,1480.0,15238,0.0,0.0,1445.0
2026-01-05 11:24:00+08:00,1480.0,1480.0,1470.0,1475.0,8255,0.0,0.0,1445.0
2026-01-05 11:25:00+08:00,1475.0,1475.0,1475.0,1475.0,8083,0.0,0.0,1445.0
2026-01-05 11:26:00+08:00,1475.0,1480.0,1470.0,1475.0,13049,0.0,0.0,1445.0
2026-01-05 11:27:00+08:00,1470.0,1480.0,1470.0,1480.0,11544,0.0,0.0,1445.0
2026-01-05 11:28:00+08:00,1475.0,1480.0,1470.0,1480.0,5179,0.0,0.0,1445.0
2026-01-05 11:29:00+08:00,1480.0,1480.0,1470.0,1470.0,6111,0.0,0.0,1445.0
2026-01-05 11:30:00+08:00,1475.0,1480.0,1475.0,1475.0,19546,0.0,0.0,1445.0
2026-01-05 11:31:00+08:00,1475.0,1475.0,1470.0,1470.0,7184,0.0,0.0,1445.0
2026-01-05 11:32:00+08:00,1475.0,1475.0,1470.0,1470.0,6350,0.0,0.0,1445.0
2026-01-05 11:33:00+08:00,1470.0,1475.0,1470.0,1475.0,2182,0.0,0.0,1445.0
2026-01-05 11:34:00+08:00,1475.0,1475.0,1470.0,1475.0,7177,0.0,0.0,1445.0
2026-01-05 11:35:00+08:00,1475.0,1475.0,1470.0,1470.0,7014,0.0,0.0,1445.0
2026-01-05 11:36:00+08:00,1475.0,1475.0,1470.0,1475.0,5734,0.0,0.0,1445.0
2026-01-05 11:37:00+08:00,1475.0,1475.0,1475.0,1475.0,1010,0.0,0.0,1445.0
2026-01-05 11:38:00+08:00,1475.0,1480.0,1475.0,1475.0,53423,0.0,0.0,1445.0
2026-01-05 11:39:00+08:00,1480.0,1480.0,1475.0,1475.0,5045,0.0,0.0,1445.0
2026-01-05 11:40:00+08:00,1475.0,1475.0,1475.0,1475.0,3254,0.0,0.0,1445.0
2026-01-05 11:41:00+08:00,1475.0,1475.0,1475.0,1475.0,2320,0.0,0.0,1445.0
2026-01-05 11:42:00+08:00,1480.0,1480.0,1480.0,1480.0,2672,0.0,0.0,1445.0
2026-01-05 11:43:00+08:00,1480.0,1480.0,1475.0,1475.0,16267,0.0,0.0,1445.0
2026-01-05 11:44:00+08:00,1475.0,1480.0,1475.0,1475.0,4066,0.0,0.0,1445.0
2026-01-05 11:45:00+08:00,1480.0,1480.0,1480.0,1480.0,9261,0.0,0.0,1445.0
2026-01-05 11:46:00+08:00,1480.0,1480.0,1480.0,1480.0,2115,0.0,0.0,1445.0
2026-01-05 11:47:00+08:00,1475.0,1475.0,1475.0,1475.0,6233,0.0,0.0,1445.0
2026-01-05 11:48:00+08:00,1480.0,1480.0,1475.0,1475.0,3501,0.0,0.0,1445.0
2026-01-05 11:49:00+08:00,1475.0,1475.0,1475.0,1475.0,5319,0.0,0.0,1445.0
2026-01-05 11:50:00+08:00,1475.0,1475.0,1475.0,1475.0,4255,0.0,0.0,1445.0
2026-01-05 11:51:00+08:00,1480.0,1480.0,1475.0,1475.0,3411,0.0,0.0,1445.0
2026-01-05 11:52:00+08:00,1475.0,1480.0,1470.0,1475.0,46237,0.0,0.0,1445.0
2026-01-05 11:53:00+08:00,1470.0,1475.0,1470.0,1475.0,8305,0.0,0.0,1445.0
2026-01-05 11:54:00+08:00,1475.0,1480.0,1470.0,1470.0,13185,0.0,0.0,1445.0
2026-01-05 11:55:00+08:00,1475.0,1475.0,1475.0,1475.0,2227,0.0,0.0,1445.0
2026-01-05 11:56:00+08:00,1475.0,1475.0,1475.0,1475.0,2215,0.0,0.0,1445.0
2026-01-05 11:57:00+08:00,1475.0,1480.0,1475.0,1480.0,7392,0.0,0.0,1445.0
2026-01-05 11:59:00+08:00,1480.0,1480.0,1480.0,1480.0,2406,0.0,0.0,1445.0
2026-01-05 12:00:00+08:00,1480.0,1480.0,1475.0,1475.0,8193,0.0,0.0,1445.0
2026-01-05 12:01:00+08:00,1475.0,1475.0,1475.0,1475.0,3189,0.0,0.0,1445.0
2026-01-05 12:02:00+08:00,1475.0,1480.0,1475.0,1480.0,2204,0.0,0.0,1445.0
2026-01-05 12:03:00+08:00,1475.0,1480.0,1475.0,1480.0,5229,0.0,0.0,1445.0
2026-01-05 12:04:00+08:00,1475.0,1475.0,1475.0,1475.0,1103,0.0,0.0,1445.0
2026-01-05 12:05:00+08:00,1475.0,1480.0,1475.0,1480.0,7131,0.0,0.0,1445.0
2026-01-05 12:06:00+08:00,1480.0,1480.0,1475.0,1475.0,39147,0.0,0.0,1445.0
2026-01-05 12:07:00+08:00,1475.0,1475.0,1475.0,1475.0,2050,0.0,0.0,1445.0
2026-01-05 12:08:00+08:00,1475.0,1480.0,1475.0,1475.0,10272,0.0,0.0,1445.0
2026-01-05 12:09:00+08:00,1475.0,1475.0,1475.0,1475.0,12170,0.0,0.0,1445.0
2026-01-05 12:10:00+08:00,1480.0,1480.0,1480.0,1480.0,2855,0.0,0.0,1445.0
2026-01-05 12:12:00+08:00,1475.0,1475.0,1475.0,1475.0,4227,0.0,0.0,1445.0
2026-01-05 12:13:00+08:00,1475.0,1480.0,1475.0,1475.0,5425,0.0,0.0,1445.0
2026-01-05 12:14:00+08:00,1475.0,1475.0,1475.0,1475.0,2211,0.0,0.0,1445.0
2026-01-05 12:15:00+08:00,1475.0,1475.0,1475.0,1475.0,2050,0.0,0.0,1445.0
2026-01-05 12:16:00+08:00,1475.0,1480.0,1475.0,1480.0,3162,0.0,0.0,1445.0
2026-01-05 12:17:00+08:00,1475.0,1475.0,1475.0,1475.0,24024,0.0,0.0,1445.0
2026-01-05 12:18:00+08:00,1470.0,1475.0,1470.0,1475.0,7241,0.0,0.0,1445.0
2026-01-05 12:19:00+08:00,1475.0,1475.0,1475.0,1475.0,3485,0.0,0.0,1445.0
2026-01-05 12:20:00+08:00,1475.0,1475.0,1470.0,1470.0,5427,0.0,0.0,1445.0
2026-01-05 12:21:00+08:00,1475.0,1475.0,1470.0,1475.0,53446,0.0,0.0,1445.0
2026-01-05 12:22:00+08:00,1480.0,1480.0,1480.0,1480.0,1334,0.0,0.0,1445.0
2026-01-05 12:23:00+08:00,1480.0,1480.0,1480.0,1480.0,2016,0.0,0.0,1445.0
2026-01-05 12:25:00+08:00,1475.0,1480.0,1475.0,1480.0,6874,0.0,0.0,1445.0
2026-01-05 12:27:00+08:00,1475.0,1475.0,1475.0,1475.0,1193,0.0,0.0,1445.0
2026-01-05 12:28:00+08:00,1480.0,1480.0,1475.0,1480.0,8344,0.0,0.0,1445.0
2026-01-05 12:29:00+08:00,1475.0,1475.0,1475.0,1475.0,8385,0.0,0.0,1445.0
2026-01-05 12:30:00+08:00,1475.0,1475.0,1475.0,1475.0,2331,0.0,0.0,1445.0
2026-01-05 12:31:00+08:00,1475.0,1475.0,1475.0,1475.0,57535,0.0,0.0,1445.0
2026-01-05 12:32:00+08:00,1470.0,1475.0,1470.0,1475.0,2207,0.0,0.0,1445.0
2026-01-05 12:33:00+08:00,1475.0,1475.0,1470.0,1470.0,5119,0.0,0.0,1445.0
2026-01-05 12:34:00+08:00,1470.0,1470.0,1470.0,1470.0,4213,0.0,0.0,1445.0
2026-01-05 12:35:00+08:00,1475.0,1475.0,1475.0,1475.0,3053,0.0,0.0,1445.0
2026-01-05 12:36:00+08:00,1475.0,1475.0,1475.0,1475.0,4212,0.0,0.0,1445.0
2026-01-05 12:37:00+08:00,1475.0,1475.0,1470.0,1475.0,4020,0.0,0.0,1445.0
2026-01-05 12:38:00+08:00,1475.0,1475.0,1470.0,1470.0,11292,0.0,0.0,1445.0
2026-01-05 12:39:00+08:00,1470.0,1470.0,1470.0,1470.0,28489,0.0,0.0,1445.0
2026-01-05 12:40:00+08:00,1470.0,1475.0,1470.0,1470.0,3767,0.0,0.0,1445.0
2026-01-05 12:41:00+08:00,1475.0,1475.0,1470.0,1470.0,7033,0.0,0.0,1445.0
2026-01-05 12:42:00+08:00,1470.0,1470.0,1470.0,1470.0,3324,0.0,0.0,1445.0
2026-01-05 12:43:00+08:00,1470.0,1475.0,1470.0,1475.0,2057,0.0,0.0,1445.0
2026-01-05 12:44:00+08:00,1475.0,1475.0,1475.0,1475.0,1282,0.0,0.0,1445.0
2026-01-05 12:45:00+08:00,1475.0,1475.0,1475.0,1475.0,2994,0.0,0.0,1445.0
2026-01-05 12:46:00+08:00,1470.0,1475.0,1470.0,1475.0,5820,0.0,0.0,1445.0
2026-01-05 12:47:00+08:00,1470.0,1475.0,1470.0,1475.0,6799,0.0,0.0,1445.0
2026-01-05 12:48:00+08:00,1470.0,1470.0,1470.0,1470.0,4479,0.0,0.0,1445.0
2026-01-05 12:49:00+08:00,1475.0,1475.0,1470.0,1475.0,3010,0.0,0.0,1445.0
2026-01-05 12:50:00+08:00,1475.0,1480.0,1470.0,1475.0,72282,0.0,0.0,1445.0
2026-01-05 12:51:00+08:00,1475.0,1480.0,1475.0,1475.0,18083,0.0,0.0,1445.0
2026-01-05 12:52:00+08:00,1475.0,1475.0,1475.0,1475.0,9583,0.0,0.0,1445.0
2026-01-05 12:53:00+08:00,1480.0,1480.0,1475.0,1475.0,2028,0.0,0.0,1445.0
2026-01-05 12:54:00+08:00,1480.0,1480.0,1475.0,1475.0,5742,0.0,0.0,1445.0
2026-01-05 12:55:00+08:00,1475.0,1480.0,1475.0,1475.0,6059,0.0,0.0,1445.0
2026-01-05 12:56:00+08:00,1480.0,1480.0,1475.0,1475.0,4120,0.0,0.0,1445.0
2026-01-05 12:57:00+08:00,1475.0,1480.0,1475.0,1480.0,6268,0.0,0.0,1445.0
2026-01-05 12:58:00+08:00,1475.0,1475.0,1475.0,1475.0,8413,0.0,0.0,1445.0
2026-01-05 12:59:00+08:00,1475.0,1475.0,1475.0,1475.0,3112,0.0,0.0,1445.0
2026-01-05 13:00:00+08:00,1480.0,1480.0,1475.0,1475.0,5016,0.0,0.0,1445.0
2026-01-05 13:01:00+08:00,1475.0,1480.0,1475.0,1480.0,9502,0.0,0.0,1445.0
2026-01-05 13:02:00+08:00,1480.0,1480.0,1475.0,1480.0,29417,0.0,0.0,1445.0
2026-01-05 13:03:00+08:00,1480.0,1480.0,1475.0,1475.0,14952,0.0,0.0,1445.0
2026-01-05 13:04:00+08:00,1475.0,1475.0,1475.0,1475.0,4243,0.0,0.0,1445.0
2026-01-05 13:05:00+08:00,1475.0,1480.0,1475.0,1480.0,19258,0.0,0.0,1445.0
2026-01-05 13:06:00+08:00,1475.0,1480.0,1475.0,1475.0,16627,0.0,0.0,1445.0
2026-01-05 13:07:00+08:00,1475.0,1480.0,1475.0,1480.0,24485,0.0,0.0,1445.0
2026-01-05 13:08:00+08:00,1475.0,1475.0,1475.0,1475.0,3482,0.0,0.0,1445.0
2026-01-05 13:09:00+08:00,1475.0,1475.0,1475.0,1475.0,4170,0.0,0.0,1445.0
2026-01-05 13:10:00+08:00,1480.0,1480.0,1475.0,1475.0,10663,0.0,0.0,1445.0
2026-01-05 13:11:00+08:00,1480.0,1480.0,1475.0,1475.0,8152,0.0,0.0,1445.0
2026-01-05 13:12:00+08:00,1475.0,1475.0,1475.0,1475.0,5135,0.0,0.0,1445.0
2026-01-05 13:13:00+08:00,1475.0,1480.0,1470.0,1470.0,130485,0.0,0.0,1445.0
2026-01-05 13:14:00+08:00,1475.0,1475.0,1470.0,1470.0,7534,0.0,0.0,1445.0
2026-01-05 13:15:00+08:00,1475.0,1480.0,1470.0,1475.0,77315,0.0,0.0,1445.0
2026-01-05 13:16:00+08:00,1475.0,1480.0,1475.0,1475.0,11336,0.0,0.0,1445.0
2026-01-05 13:17:00+08:00,1475.0,1475.0,1470.0,1470.0,9086,0.0,0.0,1445.0
2026-01-05 13:18:00+08:00,1475.0,1475.0,1470.0,1470.0,15218,0.0,0.0,1445.0
2026-01-05 13:19:00+08:00,1470.0,1475.0,1470.0,1470.0,16398,0.0,0.0,1445.0
2026-01-05 13:20:00+08:00,1475.0,1475.0,1475.0,1475.0,4202,0.0,0.0,1445.0
2026-01-05 13:21:00+08:00,1475.0,1475.0,1470.0,1470.0,8023,0.0,0.0,1445.0
2026-01-05 13:22:00+08:00,1475.0,1475.0,1470.0,1475.0,18966,0.0,0.0,1445.0
2026-01-05 13:23:00+08:00,1470.0,1475.0,1470.0,1470.0,33654,0.0,0.0,1445.0
2026-01-05 13:24:00+08:00,1475.0,1475.0,1470.0,1475.0,54665,0.0,0.0,1445.0
