Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,PrevClose
2026-01-05 09:00:00+08:00,18.799999237060547,19.450000762939453,18.799999237060547,19.450000762939453,0,0.0,0.0,18.1
2026-01-05 09:02:00+08:00,19.450000762939453,19.5,19.200000762939453,19.350000381469727,28007000,0.0,0.0,18.1
2026-01-05 09:03:00+08:00,19.350000381469727,19.399999618530273,19.100000381469727,19.149999618530273,16949000,0.0,0.0,18.1
2026-01-05 09:04:00+08:00,19.100000381469727,19.350000381469727,19.100000381469727,19.299999237060547,14150000,0.0,0.0,18.1
2026-01-05 09:05:00+08:00,19.299999237060547,19.450000762939453,19.25,19.399999618530273,15585000,0.0,0.0,18.1
2026-01-05 09:06:00+08:00,19.399999618530273,19.450000762939453,19.350000381469727,19.450000762939453,10019000,0.0,0.0,18.1
2026-01-05 09:07:00+08:00,19.450000762939453,19.649999618530273,19.350000381469727,19.600000381469727,23389000,0.0,0.0,18.1
2026-01-05 09:08:00+08:00,19.649999618530273,19.850000381469727,19.549999237060547,19.799999237060547,21312000,0.0,0.0,18.1
2026-01-05 09:09:00+08:00,19.799999237060547,19.899999618530273,19.700000762939453,19.799999237060547,32747000,0.0,0.0,18.1
2026-01-05 09:10:00+08:00,19.75,19.799999237060547,19.549999237060547,19.600000381469727,15792601,0.0,0.0,18.1
2026-01-05 09:11:00+08:00,19.600000381469727,19.700000762939453,19.450000762939453,19.5,11238043,0.0,0.0,18.1
2026-01-05 09:12:00+08:00,19.450000762939453,19.649999618530273,19.299999237060547,19.600000381469727,15903079,0.0,0.0,18.1
2026-01-05 09:13:00+08:00,19.600000381469727,19.649999618530273,19.5,19.600000381469727,7225329,0.0,0.0,18.1
2026-01-05 09:14:00+08:00,19.600000381469727,19.649999618530273,19.549999237060547,19.600000381469727,6289385,0.0,0.0,18.1
2026-01-05 09:15:00+08:00,19.600000381469727,19.700000762939453,19.5,19.649999618530273,10163888,0.0,0.0,18.1
2026-01-05 09:16:00+08:00,19.649999618530273,19.700000762939453,19.5,19.5,7645630,0.0,0.0,18.1
2026-01-05 09:17:00+08:00,19.549999237060547,19.600000381469727,19.450000762939453,19.600000381469727,9835454,0.0,0.0,18.1
2026-01-05 09:18:00+08:00,19.600000381469727,19.600000381469727,19.399999618530273,19.450000762939453,6254017,0.0,0.0,18.1
2026-01-05 09:19:00+08:00,19.450000762939453,19.600000381469727,19.399999618530273,19.549999237060547,7831745,0.0,0.0,18.1
2026-01-05 09:20:00+08:00,19.549999237060547,19.600000381469727,19.450000762939453,19.549999237060547,7061046,0.0,0.0,18.1
2026-01-05 09:21:00+08:00,19.5,19.649999618530273,19.5,19.649999618530273,4414449,0.0,0.0,18.1
2026-01-05 09:22:00+08:00,19.600000381469727,19.700000762939453,19.600000381469727,19.700000762939453,5856331,0.0,0.0,18.1
2026-01-05 09:23:00+08:00,19.700000762939453,19.700000762939453,19.600000381469727,19.649999618530273,4323013,0.0,0.0,18.1
2026-01-05 09:24:00+08:00,19.649999618530273,19.700000762939453,19.600000381469727,19.649999618530273,1440114,0.0,0.0,18.1
2026-01-05 09:25:00+08:00,19.700000762939453,19.799999237060547,19.649999618530273,19.700000762939453,8919103,0.0,0.0,18.1
2026-01-05 09:26:00+08:00,19.700000762939453,19.75,19.600000381469727,19.700000762939453,2760566,0.0,0.0,18.1
2026-01-05 09:27:00+08:00,19.649999618530273,19.700000762939453,19.600000381469727,19.700000762939453,1642352,0.0,0.0,18.1
2026-01-05 09:28:00+08:00,19.649999618530273,19.75,19.649999618530273,19.700000762939453,3379824,0.0,0.0,18.1
2026-01-05 09:29:00+08:00,19.75,19.799999237060547,19.700000762939453,19.799999237060547,2340622,0.0,0.0,18.1
2026-01-05 09:30:00+08:00,19.75,19.799999237060547,19.700000762939453,19.75,3257295,0.0,0.0,18.1
2026-01-05 09:31:00+08:00,19.75,19.799999237060547,19.700000762939453,19.700000762939453,4793170,0.0,0.0,18.1
2026-01-05 09:32:00+08:00,19.75,19.799999237060547,19.700000762939453,19.799999237060547,1811584,0.0,0.0,18.1
2026-01-05 09:33:00+08:00,19.799999237060547,19.850000381469727,19.75,19.799999237060547,12503862,0.0,0.0,18.1
2026-01-05 09:34:00+08:00,19.799999237060547,19.850000381469727,19.799999237060547,19.850000381469727,5356488,0.0,0.0,18.1
2026-01-05 09:35:00+08:00,19.850000381469727,19.899999618530273,19.799999237060547,19.850000381469727,37223082,0.0,0.0,18.1
2026-01-05 09:36:00+08:00,19.899999618530273,19.899999618530273,19.700000762939453,19.75,15994343,0.0,0.0,18.1
2026-01-05 09:37:00+08:00,19.75,19.899999618530273,19.649999618530273,19.850000381469727,19937059,0.0,0.0,18.1
2026-01-05 09:38:00+08:00,19.850000381469727,19.899999618530273,19.799999237060547,19.899999618530273,4129250,0.0,0.0,18.1
2026-01-05 09:39:00+08:00,19.850000381469727,19.899999618530273,19.850000381469727,19.899999618530273,39641614,0.0,0.0,18.1
2026-01-05 09:40:00+08:00,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,2324869,0.0,0.0,18.1
2026-01-05 09:41:00+08:00,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,873559,0.0,0.0,18.1
2026-01-05 09:42:00+08:00,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,1352175,0.0,0.0,18.1
2026-01-05 09:43:00+08:00,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,1567902,0.0,0.0,18.1
2026-01-05 09:44:00+08:00,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,1436257,0.0,0.0,18.1
2026-01-05 09:45:00+08:00,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,581567,0.0,0.0,18.1
